Name,YearsAppearing,CountsFemale,CountsMale,ProbGender,Upper,Lower
Abshir,5,0,21,Male,1,0.845360981075153
Abu,16,0,697,Male,1,0.994518790559054
Abu-bakar,9,0,32,Male,1,0.89282080174493
Abu-bakr,16,0,134,Male,1,0.972131324976101
Abu-huraira,1,0,3,Male,1,0.438502968244955
Abu-sufyan,1,0,3,Male,1,0.438502968244955
Abubacarr,3,0,11,Male,1,0.741167033031968
Abubakar,16,0,421,Male,1,0.990957900315667
Abubakarr,2,0,7,Male,1,0.645669564933313
Abubaker,11,0,61,Male,1,0.940756132101887
Abubakkar,1,0,4,Male,1,0.510109163545403
Abubakr,16,0,222,Male,1,0.982990462243941
Abuhurairah,1,0,3,Male,1,0.438502968244955
Abukar,7,0,24,Male,1,0.86202379532502
Abul,13,0,120,Male,1,0.968980833581297
Abuzar,2,0,7,Male,1,0.645669564933313
Aby,6,20,0,Female,1,0.838874841947181
Abyan,9,19,54,Male,0.826578165363617,0.628905118493224
Abygail,15,78,0,Female,1,0.953062190287806
Abygayle,1,3,0,Female,1,0.438502968244955
Acacia,16,299,0,Female,1,0.98731528095376
Ace,15,0,207,Male,1,0.981780344140186
Acelya,11,42,0,Female,1,0.916201209134296
Acer,15,0,115,Male,1,0.967675768550687
Achille,2,0,7,Male,1,0.645669564933313
Achilles,5,0,24,Male,1,0.86202379532502
Achraf,1,0,3,Male,1,0.438502968244955
Achsa,1,3,0,Female,1,0.438502968244955
Ackeem,2,0,7,Male,1,0.645669564933313
Ada,16,503,21,Female,0.973640409381887,0.939512568553735
Ada-may,1,4,0,Female,1,0.510109163545403
Adaam,4,0,13,Male,1,0.771904627645802
Adabpreet,1,0,1,Male,1,0.0512932943875506
Adaeze,15,100,0,Female,1,0.963006501793014
Adah,4,15,0,Female,1,0.796116698964151
Adair,3,0,12,Male,1,0.757505993344759
Adaku,1,1,0,Female,1,0.0512932943875506
Adal,6,0,33,Male,1,0.895730002457548
Adalia,2,6,0,Female,1,0.609665712097835
Adallysha,1,1,0,Female,1,0.0512932943875506
Adalyn,2,9,0,Female,1,0.700854951580456
Adam,16,0,54734,Male,1,0.999929820783605
Adam-james,1,0,3,Male,1,0.438502968244955
Adam-jesse,1,0,1,Male,1,0.0512932943875506
Adam-jorg,1,0,1,Male,1,0.0512932943875506
Adama,14,83,15,Female,0.904993171898807,0.762711324751455
Adamas,2,0,10,Male,1,0.722467200137111
Adamo,1,0,3,Male,1,0.438502968244955
Adan,16,24,168,Male,0.914543282111176,0.820745358338759
Adana,2,6,0,Female,1,0.609665712097835
Adanna,13,72,0,Female,1,0.949348827403542
Adaobi,2,8,0,Female,1,0.67559243511612
Adaora,7,32,0,Female,1,0.892820801744929
Adar,7,6,37,Male,0.934442765720351,0.727364120326171
Adara,12,60,0,Female,1,0.93982814785791
Adarsh,11,0,49,Male,1,0.927302180779504
Adas,3,0,14,Male,1,0.784689197262364
Adasu,1,1,0,Female,1,0.0512932943875506
Adaugo,1,4,0,Female,1,0.510109163545403
Adayre,1,1,0,Female,1,0.0512932943875506
Addam,5,0,19,Male,1,0.831820775947384
Addie,2,10,0,Female,1,0.722467200137111
Addien,1,3,0,Female,1,0.438502968244955
Addiena,1,3,0,Female,1,0.438502968244955
Addis,1,0,3,Male,1,0.438502968244955
Addison,16,296,539,Female,0.677220915904233,0.612464336827109
Addyson,3,11,0,Female,1,0.741167033031968
Ade,2,0,6,Male,1,0.609665712097835
Adea,8,24,0,Female,1,0.86202379532502
Adeana,1,3,0,Female,1,0.438502968244955
Adebayo,6,0,27,Male,1,0.875444970258133
Adebisi,1,3,0,Female,1,0.438502968244955
Adebola,7,25,3,Female,0.9628816331707,0.728041484513278
Adebowale,4,0,15,Male,1,0.796116698964151
Adeboye,1,0,3,Male,1,0.438502968244955
Adedamola,10,1,50,Male,0.998994249129656,0.89695431273855
Adedapo,3,0,11,Male,1,0.741167033031968
Adedayo,6,7,19,Male,0.862955516779816,0.539169596208238
Adedeji,5,0,17,Male,1,0.815681864991148
Adedimeji,1,0,1,Male,1,0.0512932943875506
Adedolapo,1,3,0,Female,1,0.438502968244955
Adedotun,3,0,9,Male,1,0.700854951580456
Adedoyin,5,16,3,Female,0.944795283614659,0.624345247296709
Adee,1,0,3,Male,1,0.438502968244955
Adeeb,16,0,141,Male,1,0.973478181924074
Adeeba,16,169,0,Female,1,0.977774667912985
Adeebah,1,3,0,Female,1,0.438502968244955
Adeel,16,0,457,Male,1,0.991664250802164
Adeela,13,67,0,Female,1,0.945773860608698
Adeem,1,0,3,Male,1,0.438502968244955
Adeen,2,3,3,Male,0.812383693517349,0.187616306482651
Adeena,14,130,0,Female,1,0.971298438805569
Adeesa,1,3,0,Female,1,0.438502968244955
Adeeva,1,3,0,Female,1,0.438502968244955
Adeife,1,1,0,Female,1,0.0512932943875506
Adejinmi,1,0,1,Male,1,0.0512932943875506
Adekemi,2,7,0,Female,1,0.645669564933313
Adekunle,5,0,17,Male,1,0.815681864991148
Adel,16,35,165,Male,0.871394849337267,0.76635568851751
Adela,16,140,0,Female,1,0.973293799630587
Adelaide,16,435,0,Female,1,0.991246363023637
Adele,16,1579,0,Female,1,0.99757306153482
Adeleke,1,0,3,Male,1,0.438502968244955
Adelia,2,6,0,Female,1,0.609665712097835
Adelie,1,3,0,Female,1,0.438502968244955
Adelina,11,104,0,Female,1,0.964378645627548
Adeline,15,121,0,Female,1,0.969229302052522
Adell,1,3,0,Female,1,0.438502968244955
Adella,5,18,0,Female,1,0.824120776353342
Adelle,16,217,0,Female,1,0.982605354804267
Adelyn,2,6,0,Female,1,0.609665712097835
Adem,16,0,404,Male,1,0.990580999705616
Ademayowa,1,0,3,Male,1,0.438502968244955
Ademide,5,3,20,Male,0.954623409063688,0.67872517729904
Ademoe,1,1,0,Female,1,0.0512932943875506
Ademola,15,0,76,Male,1,0.951886414934863
Aden,16,6,694,Male,0.996065886115779,0.981426973075499
Adena,2,7,0,Female,1,0.645669564933313
Adenike,10,45,0,Female,1,0.921348401267112
Adeniyi,2,0,7,Male,1,0.645669564933313
Adeola,16,89,12,Female,0.930712805538148,0.803729473939189
Adeolu,3,0,8,Male,1,0.67559243511612
Adeoluwa,9,0,33,Male,1,0.895730002457548
Adepeju,1,3,0,Female,1,0.438502968244955
Aderemi,1,0,3,Male,1,0.438502968244955
Aderinola,1,3,0,Female,1,0.438502968244955
Aderinsola,7,31,0,Female,1,0.889744604539564
Aderonke,4,16,0,Female,1,0.806392319465564
Aderyn,7,20,0,Female,1,0.838874841947181
Adesewa,2,6,0,Female,1,0.609665712097835
Adesh,4,0,11,Male,1,0.741167033031968
Adesola,7,22,0,Female,1,0.851345125391379
Adesuwa,5,19,0,Female,1,0.831820775947384
Adeswara,1,0,1,Male,1,0.0512932943875506
Adetayo,1,0,3,Male,1,0.438502968244955
Adetokunbo,6,3,30,Male,0.968596058475418,0.764273943535303
Adetola,6,9,9,Male,0.7096897849483,0.2903102150517
Adetomiwa,1,0,4,Male,1,0.510109163545403
Adetoun,1,4,0,Female,1,0.510109163545403
Adetunji,1,0,3,Male,1,0.438502968244955
Adetutu,2,7,0,Female,1,0.645669564933313
Adewale,8,0,30,Male,1,0.886486606826031
Adewonuola,2,6,0,Female,1,0.609665712097835
Adewumi,1,0,3,Male,1,0.438502968244955
Adewunmi,3,10,0,Female,1,0.722467200137111
Adeyemi,4,0,15,Male,1,0.796116698964151
Adeyinka,2,3,3,Male,0.812383693517349,0.187616306482651
Adham,16,0,160,Male,1,0.976553804828495
Adhamh,1,0,1,Male,1,0.0512932943875506
Adhavan,1,0,3,Male,1,0.438502968244955
Adhnan,2,0,6,Male,1,0.609665712097835
Adhrit,2,0,7,Male,1,0.645669564933313
Adhvaith,1,0,3,Male,1,0.438502968244955
Adhvik,1,0,1,Male,1,0.0512932943875506
Adhya,2,7,0,Female,1,0.645669564933313
Adi,16,53,87,Female,0.697515911178554,0.538855440160302
Adia,8,39,0,Female,1,0.910333146292429
Adian,2,2,7,Male,0.936774892882153,0.452588969106989
Adib,11,0,47,Male,1,0.924442395836004
Adiba,15,153,0,Female,1,0.975507376368606
Adibah,2,10,0,Female,1,0.722467200137111
Adie,5,0,15,Male,1,0.796116698964151
Adiel,4,8,9,Male,0.738348935575906,0.309632350600044
Adil,16,0,1589,Male,1,0.997588298069829
Adila,11,48,0,Female,1,0.925899870333883
Adilah,6,26,0,Female,1,0.871271078140785
Adilson,1,0,3,Male,1,0.438502968244955
Adin,6,0,25,Male,1,0.866807749060952
Adina,16,263,0,Female,1,0.985603965599381
Adione,1,1,0,Female,1,0.0512932943875506
Adiraica,1,1,0,Female,1,0.0512932943875506
Adisa,4,9,3,Female,0.911058331605945,0.467694665066434
Adison,5,1,21,Male,0.997668486618748,0.782019541613427
Adisyn,1,1,0,Female,1,0.0512932943875506
Adit,7,0,28,Male,1,0.879356695234154
Adith,1,0,3,Male,1,0.438502968244955
Adithi,3,12,0,Female,1,0.757505993344759
Adithya,8,0,56,Male,1,0.935806063281237
Aditi,16,271,0,Female,1,0.98602300090686
Aditri,2,4,0,Female,1,0.510109163545403
Aditya,15,0,451,Male,1,0.991554290519923
Adiva,2,7,0,Female,1,0.645669564933313
Adiy,2,0,10,Male,1,0.722467200137111
Adiya,1,1,0,Female,1,0.0512932943875506
Adiyan,3,0,13,Male,1,0.771904627645802
Adja,1,3,0,Female,1,0.438502968244955
Adjoa,8,32,0,Female,1,0.892820801744929
Adlane,1,0,3,Male,1,0.438502968244955
Adley,6,0,24,Male,1,0.86202379532502
Adlyna,1,1,0,Female,1,0.0512932943875506
Adn,2,6,0,Female,1,0.609665712097835
Adna,13,89,0,Female,1,0.958623454763748
Adnaan,16,0,216,Male,1,0.982526231215436
Adnan,16,0,955,Male,1,0.995993645471464
Adom,1,0,4,Male,1,0.510109163545403
Adomas,5,0,27,Male,1,0.875444970258133
Adon,8,0,35,Male,1,0.901099007675596
Adona,1,3,0,Female,1,0.438502968244955
Adonai,5,4,16,Male,0.919342337420202,0.583982567748107
Adonay,3,0,10,Male,1,0.722467200137111
Adonia,5,17,0,Female,1,0.815681864991148
Adonijah,2,0,6,Male,1,0.609665712097835
Adonis,13,0,63,Male,1,0.942528800411148
Adora,9,41,0,Female,1,0.914332429815568
Adreena,1,1,0,Female,1,0.0512932943875506
Adrees,5,0,18,Male,1,0.824120776353342
Adria,3,16,0,Female,1,0.806392319465564
Adriaan,1,0,3,Male,1,0.438502968244955
Adrian,16,3,2718,Male,0.999624969059045,0.996763276286813
Adrian-lee,1,0,1,Male,1,0.0512932943875506
Adriana,16,558,0,Female,1,0.993162735215807
Adriane,1,4,0,Female,1,0.510109163545403
Adriane-angel,1,1,0,Female,1,0.0512932943875506
Adrianna,16,299,0,Female,1,0.98731528095376
Adrianne,10,82,0,Female,1,0.9552493763099
Adriano,14,0,118,Male,1,0.968471660977506
Adrians,4,0,20,Male,1,0.838874841947181
Adriatik,1,0,3,Male,1,0.438502968244955
Adriel,10,10,104,Male,0.95165489458899,0.846027015841439
Adrien,16,3,113,Male,0.991166112127912,0.926713235156914
Adrienne,16,215,0,Female,1,0.982446384513267
Adrija,3,19,0,Female,1,0.831820775947384
Adrijana,1,4,0,Female,1,0.510109163545403
Adrijus,3,0,19,Male,1,0.831820775947384
Adrina,2,6,0,Female,1,0.609665712097835
Adris,2,0,11,Male,1,0.741167033031968
Adrita,1,3,0,Female,1,0.438502968244955
Adryell,1,0,1,Male,1,0.0512932943875506
Advait,3,0,14,Male,1,0.784689197262364
Advaith,4,0,20,Male,1,0.838874841947181
Advay,5,0,26,Male,1,0.871271078140785
Advik,4,0,25,Male,1,0.866807749060952
Advika,6,19,0,Female,1,0.831820775947384
Advithi,1,1,0,Female,1,0.0512932943875506
Adwait,1,0,1,Male,1,0.0512932943875506
Adwell,1,0,1,Male,1,0.0512932943875506
Adwin,2,0,5,Male,1,0.565517535216825
Adwoa,10,43,0,Female,1,0.917990196774209
Adwoah,1,1,0,Female,1,0.0512932943875506
Adya,2,8,0,Female,1,0.67559243511612
Adyaan,2,0,8,Male,1,0.67559243511612
Adyan,9,0,180,Male,1,0.979104502078387
Adyn,2,0,2,Male,1,0.342380227506653
Aeara,1,1,0,Female,1,0.0512932943875506
Aed,1,0,1,Male,1,0.0512932943875506
Aedan,16,0,303,Male,1,0.987480639560709
Aeddan,5,0,16,Male,1,0.806392319465564
Aeden,4,0,12,Male,1,0.757505993344759
Aeisha,2,8,0,Female,1,0.67559243511612
Aekjot,1,1,0,Female,1,0.0512932943875506
Aela,7,31,0,Female,1,0.889744604539564
Aeleigh,1,1,0,Female,1,0.0512932943875506
Aelfred,1,0,6,Male,1,0.609665712097835
Aeman,1,3,0,Female,1,0.438502968244955
Aemelia,5,18,0,Female,1,0.824120776353342
Aemilia,8,39,0,Female,1,0.910333146292429
Aemtenan,1,1,0,Female,1,0.0512932943875506
Aeneas,1,0,3,Male,1,0.438502968244955
Aengus,5,0,19,Male,1,0.831820775947384
Aeren,1,0,1,Male,1,0.0512932943875506
Aerin,11,43,0,Female,1,0.917990196774209
Aeris,3,16,0,Female,1,0.806392319465564
Aeron,16,9,181,Male,0.974882057649224,0.912441020945135
Aeronwy,1,1,0,Female,1,0.0512932943875506
Aeryn,12,235,0,Female,1,0.983916281370656
Aesha,10,39,0,Female,1,0.910333146292429
Aethan,1,0,1,Male,1,0.0512932943875506
Aeva,1,6,0,Female,1,0.609665712097835
Aeva-louise,1,1,0,Female,1,0.0512932943875506
Aevah,1,3,0,Female,1,0.438502968244955
Aeysha,5,16,0,Female,1,0.806392319465564
Aezaz,1,0,1,Male,1,0.0512932943875506
Afaan,1,0,3,Male,1,0.438502968244955
Afaf,2,7,0,Female,1,0.645669564933313
Afan,2,0,12,Male,1,0.757505993344759
Afaq,1,0,3,Male,1,0.438502968244955
Afeef,2,0,7,Male,1,0.645669564933313
Afeefa,5,16,0,Female,1,0.806392319465564
Afeefah,13,65,0,Female,1,0.944198468677143
Afet,1,4,0,Female,1,0.510109163545403
Affaan,3,0,12,Male,1,0.757505993344759
Affan,8,0,93,Male,1,0.960332497388265
Affia,1,3,0,Female,1,0.438502968244955
Affonso,1,0,1,Male,1,0.0512932943875506
Afia,15,168,0,Female,1,0.977645331650132
Afifa,15,86,0,Female,1,0.957241802714258
Afifah,14,72,0,Female,1,0.949348827403542
Afiq,1,0,3,Male,1,0.438502968244955
Afira,1,3,0,Female,1,0.438502968244955
Afiya,12,56,0,Female,1,0.935806063281237
Afiyah,8,52,0,Female,1,0.931207763876138
Afizah,2,9,0,Female,1,0.700854951580456
Afjol,1,0,3,Male,1,0.438502968244955
Afnaan,1,6,0,Female,1,0.609665712097835
Afnan,14,113,30,Female,0.84890873010016,0.71632673314425
Afolabi,5,0,20,Male,1,0.838874841947181
Afon,1,0,3,Male,1,0.438502968244955
Afonso,8,0,48,Male,1,0.925899870333882
Afra,15,81,0,Female,1,0.954721914567585
Afraa,5,15,0,Female,1,0.796116698964151
Afrah,12,60,0,Female,1,0.93982814785791
Afraz,4,0,16,Male,1,0.806392319465564
Afreen,16,193,0,Female,1,0.980484503398274
Africa,5,20,0,Female,1,0.838874841947181
Afrida,1,4,0,Female,1,0.510109163545403
Afrika,1,3,0,Female,1,0.438502968244955
Afrin,11,52,0,Female,1,0.931207763876138
Afrina,1,4,0,Female,1,0.510109163545403
Afruza,1,3,0,Female,1,0.438502968244955
Afsa,6,51,0,Female,1,0.929953380101469
Afsah,3,9,0,Female,1,0.700854951580456
Afsana,16,296,0,Female,1,0.987188366692842
Afsar,2,0,6,Male,1,0.609665712097835
Afsara,3,9,0,Female,1,0.700854951580456
Afsha,13,63,0,Female,1,0.942528800411148
Afshah,4,14,0,Female,1,0.784689197262364
Afshan,6,25,0,Female,1,0.866807749060952
Afshana,1,4,0,Female,1,0.510109163545403
Afsheen,9,43,0,Female,1,0.917990196774209
Aftab,10,0,42,Male,1,0.916201209134296
Afton,4,9,1,Female,0.994870670561245,0.595849973204762
Aftyn,1,1,0,Female,1,0.0512932943875506
Afua,11,58,0,Female,1,0.937882144212797
Afza,1,3,0,Female,1,0.438502968244955
Afzaal,3,0,9,Male,1,0.700854951580456
Afzal,15,0,72,Male,1,0.949348827403542
Agam,2,0,8,Male,1,0.67559243511612
Agamjot,1,0,3,Male,1,0.438502968244955
Agastya,5,0,22,Male,1,0.851345125391379
Agata,9,166,0,Female,1,0.977382090054057
Agatha,16,402,0,Female,1,0.990534582563702
Agathe,8,27,0,Female,1,0.875444970258133
Agha,6,0,23,Male,1,0.856883381549573
Aghilas,1,0,1,Male,1,0.0512932943875506
Agim,1,0,3,Male,1,0.438502968244955
Agit,3,0,10,Male,1,0.722467200137111
Agne,2,7,0,Female,1,0.645669564933313
Agnes,16,506,0,Female,1,0.992465385554208
Agnesa,4,19,0,Female,1,0.831820775947384
Agnese,4,13,0,Female,1,0.771904627645802
Agnieszka,7,33,0,Female,1,0.895730002457548
Agnius,1,0,3,Male,1,0.438502968244955
Agon,2,0,6,Male,1,0.609665712097835
Agota,2,6,0,Female,1,0.609665712097835
Agron,1,0,3,Male,1,0.438502968244955
Agustin,4,0,12,Male,1,0.757505993344759
Ahaan,3,0,14,Male,1,0.784689197262364
Ahab,1,0,3,Male,1,0.438502968244955
Ahad,16,0,218,Male,1,0.982683765058545
Ahamed,7,0,27,Male,1,0.875444970258133
Ahan,4,0,13,Male,1,0.771904627645802
Ahana,5,27,0,Female,1,0.875444970258133
Aharon,15,0,81,Male,1,0.954721914567585
Ahdia,1,3,0,Female,1,0.438502968244955
Aheed,1,0,3,Male,1,0.438502968244955
Ahil,2,0,7,Male,1,0.645669564933313
Ahlaam,8,39,0,Female,1,0.910333146292429
Ahlaan,1,3,0,Female,1,0.438502968244955
Ahlam,16,199,0,Female,1,0.981061766943365
Ahlan,2,6,0,Female,1,0.609665712097835
Ahleen,1,1,0,Female,1,0.0512932943875506
Ahmad,16,0,1657,Male,1,0.997687040626128
Ahmar,2,0,7,Male,1,0.645669564933313
Ahmed,16,0,4309,Male,1,0.999109297464937
Ahmer,3,0,9,Male,1,0.700854951580456
Ahmet,16,0,272,Male,1,0.986073671314249
Ahmid,1,0,1,Male,1,0.0512932943875506
Ahnaf,9,0,60,Male,1,0.93982814785791
Ahren,9,0,34,Male,1,0.898485445846676
Ahron,10,0,45,Male,1,0.921348401267112
Ahsaan,3,0,9,Male,1,0.700854951580456
Ahsan,16,0,338,Male,1,0.988762454870317
Ahsanul,3,0,10,Male,1,0.722467200137111
Ahsen,5,0,18,Male,1,0.824120776353342
Ahtsham,1,0,3,Male,1,0.438502968244955
Ahyaan,4,0,15,Male,1,0.796116698964151
Ahyan,6,0,76,Male,1,0.951886414934863
Ai,4,12,0,Female,1,0.757505993344759
Aia,2,5,0,Female,1,0.565517535216825
Aiava,1,1,0,Female,1,0.0512932943875506
Aibhlinn,2,10,0,Female,1,0.722467200137111
Aibhne,1,1,0,Female,1,0.0512932943875506
Aicha,16,209,0,Female,1,0.981951548152419
Aida,16,195,0,Female,1,0.980680795426279
Aidah,2,9,0,Female,1,0.700854951580456
Aidan,16,15,13466,Male,0.999325562325066,0.998164845039081
Aidan-james,1,0,1,Male,1,0.0512932943875506
Aidan-scott,1,0,1,Male,1,0.0512932943875506
Aidanlee,1,0,1,Male,1,0.0512932943875506
Aidas,2,0,7,Male,1,0.645669564933313
Aide,1,0,1,Male,1,0.0512932943875506
Aideen,15,93,0,Female,1,0.960332497388265
Aidel,1,3,0,Female,1,0.438502968244955
Aiden,16,5,9444,Male,0.999773955451125,0.998761780191856
Aiden-james,3,0,18,Male,1,0.824120776353342
Aiden-jay,1,0,3,Male,1,0.438502968244955
Aiden-lee,2,0,8,Male,1,0.67559243511612
Aidian,1,0,1,Male,1,0.0512932943875506
Aidon,6,0,21,Male,1,0.845360981075153
Aidy,3,3,6,Male,0.879416181613089,0.354202135580396
Aidyn,3,0,27,Male,1,0.875444970258133
Aieesha,1,1,0,Female,1,0.0512932943875506
Aiela,1,3,0,Female,1,0.438502968244955
Aiesha,16,203,0,Female,1,0.981428003638167
Aife,1,3,0,Female,1,0.438502968244955
Aifric,1,1,0,Female,1,0.0512932943875506
Aighan,1,0,1,Male,1,0.0512932943875506
Aighleigh,1,1,0,Female,1,0.0512932943875506
Aiham,1,0,5,Male,1,0.565517535216825
Aiiva,1,1,0,Female,1,0.0512932943875506
Aika,2,7,0,Female,1,0.645669564933313
Aikaterini,2,8,0,Female,1,0.67559243511612
Aiken,2,0,8,Male,1,0.67559243511612
Aiko,6,20,0,Female,1,0.838874841947181
Aila,13,222,0,Female,1,0.982990462243941
Ailah,3,15,0,Female,1,0.796116698964151
Ailaina,1,1,0,Female,1,0.0512932943875506
Ailana,1,1,0,Female,1,0.0512932943875506
Ailani,1,3,0,Female,1,0.438502968244955
Ailayh,1,1,0,Female,1,0.0512932943875506
Ailbe,4,0,21,Male,1,0.845360981075153
Ailbhe,6,17,3,Female,0.947631254103783,0.639581135259243
Ailean,1,0,1,Male,1,0.0512932943875506
Aileana,1,1,0,Female,1,0.0512932943875506
Ailee,1,2,0,Female,1,0.342380227506653
Aileen,16,134,0,Female,1,0.972131324976101
Aileigh,2,12,0,Female,1,0.757505993344759
Ailey,2,14,0,Female,1,0.784689197262364
Ailidh,3,18,0,Female,1,0.824120776353342
Ailie,7,41,0,Female,1,0.914332429815568
Ailiedh,1,1,0,Female,1,0.0512932943875506
Ailigael,1,1,0,Female,1,0.0512932943875506
Ailis,13,91,0,Female,1,0.95949599607112
Ailìs,1,1,0,Female,1,0.0512932943875506
Ailise,4,10,0,Female,1,0.722467200137111
Ailish,16,310,0,Female,1,0.987759874571292
Ailisha,3,11,0,Female,1,0.741167033031968
Ailla,2,7,0,Female,1,0.645669564933313
Aillie,1,2,0,Female,1,0.342380227506653
Ailsa,16,517,0,Female,1,0.992624514128748
Ailysh,1,1,0,Female,1,0.0512932943875506
Aima,13,71,0,Female,1,0.94867204780311
Aimaan,1,1,0,Female,1,0.0512932943875506
Aimah,1,3,0,Female,1,0.438502968244955
Aimal,3,11,0,Female,1,0.741167033031968
Aiman,16,106,116,Female,0.58728466928987,0.456994180360758
Aimar,3,0,9,Male,1,0.700854951580456
Aime,15,93,0,Female,1,0.960332497388265
Aimee,16,15715,0,Female,1,0.999755614379676
Aimee-,2,6,0,Female,1,0.609665712097835
Aimee-anna,1,1,0,Female,1,0.0512932943875506
Aimee-elizabeth,1,1,0,Female,1,0.0512932943875506
Aimee-grace,5,18,0,Female,1,0.824120776353342
Aimee-jane,2,5,0,Female,1,0.565517535216825
Aimee-jayne,1,3,0,Female,1,0.438502968244955
Aimee-jo,2,7,0,Female,1,0.645669564933313
Aimee-lea,2,6,0,Female,1,0.609665712097835
Aimee-lee,8,40,0,Female,1,0.912378398802713
Aimee-leigh,15,197,0,Female,1,0.980873178061689
Aimee-louise,15,110,0,Female,1,0.966256064701836
Aimee-lynn,1,1,0,Female,1,0.0512932943875506
Aimee-mae,1,3,0,Female,1,0.438502968244955
Aimee-may,2,9,0,Female,1,0.700854951580456
Aimee-rose,6,24,0,Female,1,0.86202379532502
Aimen,14,78,24,Female,0.83647906772887,0.673717981723002
Aimey,1,1,0,Female,1,0.0512932943875506
Aimey-louise,1,1,0,Female,1,0.0512932943875506
Aimi,8,31,0,Female,1,0.889744604539564
Aimie,16,298,0,Female,1,0.987273256511207
Aimie-jai,1,1,0,Female,1,0.0512932943875506
Aimiee,4,8,0,Female,1,0.67559243511612
Aimun,1,3,0,Female,1,0.438502968244955
Aimy,3,9,0,Female,1,0.700854951580456
Ain,2,3,1,Female,0.987176676403112,0.300641842582402
Aina,11,54,0,Female,1,0.933586411909104
Ainara,3,6,0,Female,1,0.609665712097835
Aine,16,1235,0,Female,1,0.996899152193089
Aine-rose,1,1,0,Female,1,0.0512932943875506
Ainhoa,2,7,0,Female,1,0.645669564933313
Aini,3,9,0,Female,1,0.700854951580456
Ainoras,1,0,1,Male,1,0.0512932943875506
Ainsleigh,2,7,3,Female,0.892208732593699,0.396778147461145
Ainsley,15,48,231,Male,0.867712173863347,0.779293398668408
Ainslie,3,5,3,Female,0.863155714176403,0.305742394602627
Aiobheann,1,3,0,Female,1,0.438502968244955
Aira,5,22,0,Female,1,0.851345125391379
Airah,1,1,0,Female,1,0.0512932943875506
Airen,3,0,8,Male,1,0.67559243511612
Airidas,4,0,16,Male,1,0.806392319465564
Airil,1,0,1,Male,1,0.0512932943875506
Airlie,3,7,0,Female,1,0.645669564933313
Airon,7,0,26,Male,1,0.871271078140785
Aironas,5,0,36,Male,1,0.903581371405536
Airyn,1,0,1,Male,1,0.0512932943875506
Aisa,1,4,0,Female,1,0.510109163545403
Aisha,16,7226,0,Female,1,0.999468666243572
Aishah,16,1211,0,Female,1,0.996837892884868
Aishani,10,59,0,Female,1,0.938870629473212
Aishat,16,108,0,Female,1,0.965652640253443
Aishatu,1,3,0,Female,1,0.438502968244955
Aishi,1,1,0,Female,1,0.0512932943875506
Aishia,4,16,0,Female,1,0.806392319465564
Aishling,6,24,0,Female,1,0.86202379532502
Aishlinn,1,3,0,Female,1,0.438502968244955
Aishpreet,1,3,0,Female,1,0.438502968244955
Aishwarya,15,109,0,Female,1,0.965957026248675
Aisla,7,32,0,Female,1,0.892820801744929
Aisleen,1,4,0,Female,1,0.510109163545403
Aisleigh-rae,1,1,0,Female,1,0.0512932943875506
Aisleyne,1,3,0,Female,1,0.438502968244955
Aislin,8,46,0,Female,1,0.92292643691442
Aisling,16,1055,0,Female,1,0.996372016992069
Aislinn,16,286,0,Female,1,0.986746344583262
Aisosa,4,12,3,Female,0.929524506530184,0.548145512848307
Aissata,1,1,0,Female,1,0.0512932943875506
Aissatou,5,19,0,Female,1,0.831820775947384
Aiste,5,25,0,Female,1,0.866807749060952
Aistis,1,0,3,Male,1,0.438502968244955
Aiswarya,1,3,0,Female,1,0.438502968244955
Aisya,1,3,0,Female,1,0.438502968244955
Aisyah,2,9,0,Female,1,0.700854951580456
Aitana,3,11,0,Female,1,0.741167033031968
Aithan,1,0,1,Male,1,0.0512932943875506
Aitor,2,0,7,Male,1,0.645669564933313
Aiva,6,80,0,Female,1,0.954181870464473
Aivah,2,8,0,Female,1,0.67559243511612
Aivaras,1,0,3,Male,1,0.438502968244955
Aiven,1,0,1,Male,1,0.0512932943875506
Aiya,10,54,0,Female,1,0.933586411909104
Aiyaan,1,0,4,Male,1,0.510109163545403
Aiyan,2,0,6,Male,1,0.609665712097835
Aiyana,14,181,0,Female,1,0.979217547593473
Aiyanna,3,12,0,Female,1,0.757505993344759
Aiyesha,3,10,0,Female,1,0.722467200137111
Aiyla,6,55,0,Female,1,0.934715098882914
Aiylah,1,1,0,Female,1,0.0512932943875506
Aiysha,16,230,0,Female,1,0.983572379166349
