Name,F,M,Year
Cathal,0,26,1999
Cathaoir,0,4,1999
Catherine,82,0,1999
Cathryn,3,0,1999
Catriona,10,0,1999
Ceara,3,0,1999
Celine,5,0,1999
Cerys,5,0,1999
Chanelle,3,0,1999
Chantel,5,0,1999
Chantelle,27,0,1999
Charlee,3,0,1999
Charlene,3,0,1999
Charles,0,18,1999
Charley,5,0,1999
Charlie,0,18,1999
Charlotte,50,0,1999
Che,0,6,1999
Chelsea,41,0,1999
Chelsey,5,0,1999
Chelsie,6,0,1999
Chloe,374,0,1999
Christian,0,15,1999
Christina,20,0,1999
Christine,11,0,1999
Christopher,0,141,1999
Cian,0,7,1999
Cianan,0,5,1999
Ciara,104,0,1999
Ciaran,0,110,1999
Ciarrai,3,0,1999
Cieara,3,0,1999
Cillian,0,5,1999
Claire,72,0,1999
Clara,11,0,1999
Clare,27,0,1999
Claudia,6,0,1999
Cliodhna,34,0,1999
Cliona,10,0,1999
Clodagh,30,0,1999
Cody,0,3,1999
Colin,0,12,1999
Colleen,21,0,1999
Colm,0,13,1999
Conaire,0,4,1999
Conal,0,11,1999
Conall,0,36,1999
Conan,0,12,1999
Conn,0,3,1999
Connaire,0,3,1999
Connell,0,3,1999
Connie,9,0,1999
Connlaoth,0,3,1999
Connor,0,74,1999
Conor,0,267,1999
Cora,26,0,1999
Corey,0,31,1999
Corin,0,3,1999
Cormac,0,36,1999
Corrina,3,0,1999
Cory,0,9,1999
Courteney,3,0,1999
Courtney,138,0,1999
Craig,0,35,1999
Curtis,0,62,1999
Daire,4,18,1999
Daisy,5,0,1999
Daithi,0,4,1999
Dale,0,10,1999
Damian,0,5,1999
Damien,0,14,1999
Damon,0,3,1999
Daniel,0,212,1999
Danielle,55,0,1999
Danni,3,0,1999
Danny,0,3,1999
Dara,5,12,1999
Daragh,0,3,1999
Darcy,5,0,1999
Darragh,0,26,1999
Darren,0,52,1999
Darryl,0,8,1999
Daryl,0,10,1999
David,0,182,1999
Dawson,0,3,1999
Deaglan,0,4,1999
Dean,0,47,1999
Dearbhail,4,0,1999
Dearbhla,18,0,1999
Debbie,3,0,1999
Deborah,10,0,1999
Declan,0,33,1999
Deirbhile,5,0,1999
Demi,19,0,1999
Dennis,0,3,1999
Denver,0,3,1999
Dermot,0,5,1999
Dervla,9,0,1999
Desmond,0,4,1999
Devon,0,3,1999
Diarmuid,0,11,1999
Dillon,0,16,1999
Dion,0,6,1999
Dionne,3,0,1999
Domhnall,0,7,1999
Dominic,0,8,1999
Donal,0,13,1999
Donna,5,0,1999
Douglas,0,4,1999
Drew,0,4,1999
Dylan,0,164,1999
Eadaoin,6,0,1999
Eamon,0,15,1999
Eamonn,0,14,1999
Edel,6,0,1999
Eden,15,0,1999
Edward,0,11,1999
Eileen,3,0,1999
Eilis,11,0,1999
Eimear,53,0,1999
Eimer,4,0,1999
Eimhear,3,0,1999
Eireann,6,0,1999
Eleanor,7,0,1999
Elijah,0,3,1999
Elisha,8,0,1999
Elizabeth,34,0,1999
Ella,17,0,1999
Elle,3,0,1999
Ellen,92,0,1999
Ellie,25,0,1999
Elliott,0,3,1999
Eloise,4,0,1999
Emer,14,0,1999
Emily,128,0,1999
Emma,255,0,1999
Emmet,0,17,1999
Emmett,0,10,1999
Enda,0,3,1999
Enya,8,0,1999
Eoghan,0,32,1999
Eoin,0,95,1999
Erin,88,0,1999
Erinn,4,0,1999
Ethan,0,98,1999
Euan,0,9,1999
Eugene,0,8,1999
Eva,15,0,1999
Evan,0,9,1999
Eve,33,0,1999
Ewan,0,21,1999
Faith,6,0,1999
Faye,6,0,1999
Fearghal,0,8,1999
Fergal,0,5,1999
Fergus,0,7,1999
Finley,0,3,1999
Finn,0,5,1999
Fintan,0,9,1999
Fiona,24,0,1999
Fionn,0,4,1999
Fionntan,0,3,1999
Fionnuala,10,0,1999
Florence,3,0,1999
Frances,6,0,1999
Francesca,6,0,1999
Francis,0,20,1999
Frazer,0,3,1999
Frederick,0,3,1999
Gabriel,0,6,1999
Gabriella,3,0,1999
Gabrielle,7,0,1999
Gareth,0,45,1999
Garth,0,3,1999
Gary,0,27,1999
Gavin,0,31,1999
Gemma,33,0,1999
George,0,14,1999
Georgia,53,0,1999
Georgina,7,0,1999
Gerald,0,5,1999
Gerard,0,28,1999
Gillian,3,0,1999
Glen,0,4,1999
Glenn,0,15,1999
Gordon,0,3,1999
Grace,48,0,1999
Graham,0,9,1999
Grainne,18,0,1999
Grant,0,3,1999
Gregor,0,3,1999
Gregory,0,3,1999
Guy,0,3,1999
Hanna,5,0,1999
Hannah,202,0,1999
Harriet,4,0,1999
Harrison,0,9,1999
Harry,0,47,1999
Hayley,8,0,1999
Heather,8,0,1999
Helen,15,0,1999
Helena,3,0,1999
Henry,0,15,1999
Hollie,23,0,1999
Holly,56,0,1999
Hope,5,0,1999
Hugh,0,13,1999
Ian,0,17,1999
Imogen,9,0,1999
India,9,0,1999
Iona,4,0,1999
Isaac,0,10,1999
Isabella,4,0,1999
Isobel,4,0,1999
Jack,0,345,1999
Jackie,0,3,1999
Jackson,0,9,1999
Jacob,0,28,1999
Jacqueline,5,0,1999
Jade,60,0,1999
Jake,0,71,1999
James,0,352,1999
Jamie,8,153,1999
Jamie-Lee,7,0,1999
Jana,4,0,1999
Jane,19,0,1999
Janet,3,0,1999
Jarlath,0,11,1999
Jasmin,10,0,1999
Jasmine,16,0,1999
Jason,0,70,1999
Jay,0,27,1999
Jayne,6,0,1999
Jemma,12,0,1999
Jenna,15,0,1999
Jenni,3,0,1999
Jennifer,26,0,1999
Jenny,17,0,1999
Jessica,109,0,1999
Jill,9,0,1999
Jillian,3,0,1999
Joanna,12,0,1999
Joanne,8,0,1999
Jodi,8,0,1999
Jodie,32,0,1999
Joe,0,7,1999
Joel,0,41,1999
Johanna,4,0,1999
John,0,136,1999
John-Paul,0,3,1999
Johnathan,0,4,1999
Jolene,3,0,1999
Jon,0,4,1999
Jonah,0,7,1999
Jonathan,0,94,1999
Jonathon,0,9,1999
Jordan,26,226,1999
Jordan-Lee,0,4,1999
Jordon,0,10,1999
Jordyn,4,0,1999
Joseph,0,80,1999
Josh,0,33,1999
Joshua,0,141,1999
Joy,4,0,1999
Jude,0,10,1999
Judith,4,0,1999
Julia,3,0,1999
Julie,5,0,1999
Justin,0,13,1999
Justine,8,0,1999
Kai,0,6,1999
Kaitlin,11,0,1999
Kaitlyn,9,0,1999
Kane,0,9,1999
Kara,5,0,1999
Karen,7,0,1999
Karis,3,0,1999
Karl,0,21,1999
Karla,4,0,1999
Kate,20,0,1999
Katelin,4,0,1999
Katelyn,16,0,1999
Katherine,25,0,1999
Kathleen,13,0,1999
Kathryn,37,0,1999
Katie,145,0,1999
Katlyn,5,0,1999
Katy,14,0,1999
Kayla,4,0,1999
Kaylee,3,0,1999
Kayleigh,7,0,1999
Kealan,0,4,1999
Keelan,0,10,1999
Keelin,0,5,1999
Keely,4,0,1999
Keenan,0,4,1999
Keeva,6,0,1999
Keith,0,9,1999
Kel,0,3,1999
Kelan,0,3,1999
Kellie,10,0,1999
Kelly,12,0,1999
Kelsey,11,0,1999
Kelvin,0,6,1999
Kenneth,0,4,1999
Kerri,19,0,1999
Kerri-Anne,3,0,1999
Kerrie,9,0,1999
Kerry,23,0,1999
Kevin,0,49,1999
Kiah,3,0,1999
Kiera,5,0,1999
Kieran,0,23,1999
Killian,0,3,1999
Kim,5,0,1999
Kimberley,5,0,1999
Kimberly,3,0,1999
Kirsten,15,0,1999
Kirstie,6,0,1999
Kirsty,70,0,1999
Kris,0,3,1999
Kristen,3,0,1999
Kristian,0,3,1999
Kristin,3,0,1999
Kristina,3,0,1999
Kurtis,0,8,1999
Kyle,0,86,1999
Lana,5,0,1999
Lara,13,0,1999
Larissa,3,0,1999
Laura,121,0,1999
Lauren,227,0,1999
Laurie,4,0,1999
Lauryn,35,0,1999
Leah,77,0,1999
Leanne,17,0,1999
Lee,0,49,1999
Leia,3,0,1999
Leigh,3,4,1999
Leo,0,4,1999
Leon,0,12,1999
Leona,11,0,1999
Leonie,3,0,1999
Lesley,5,0,1999
Levi,0,4,1999
Lewis,0,77,1999
Liam,0,97,1999
Liberty,3,0,1999
Lily,3,0,1999
Linzi,3,0,1999
Lisa,20,0,1999
Lisa-Marie,3,0,1999
Lois,14,0,1999
Lorcan,0,18,1999
Lorna,5,0,1999
Louis,0,14,1999
Louise,31,0,1999
Lucas,0,8,1999
Lucia,4,0,1999
Lucinda,3,0,1999
Lucy,88,0,1999
Luke,0,126,1999
Lydia,24,0,1999
Lyndsey,3,0,1999
Lynsey,6,0,1999
Madeleine,4,0,1999
Madison,3,0,1999
Maebh,3,0,1999
Maeve,35,0,1999
Maia,4,0,1999
Mairead,13,0,1999
Malachy,0,5,1999
Manus,0,4,1999
Marc,0,26,1999
Marcus,0,14,1999
Margaret,12,0,1999
Maria,46,0,1999
Marianne,3,0,1999
Mark,0,173,1999
Martin,0,40,1999
Martina,4,0,1999
Martyn,0,3,1999
Mary,29,0,1999
Matthew,0,409,1999
Max,0,9,1999
Maya,6,0,1999
Meabh,19,0,1999
Meadhbh,3,0,1999
Meaghan,6,0,1999
Megan,239,0,1999
Meghan,17,0,1999
Melanie,8,0,1999
Melissa,27,0,1999
Mia,5,0,1999
Micah,0,4,1999
Miceal,0,3,1999
Michael,0,243,1999
Michaela,20,0,1999
Micheal,0,16,1999
Michelle,16,0,1999
Mirren,3,0,1999
Mitchell,0,5,1999
Mohammad,0,4,1999
Mohammed,0,3,1999
Mollie,16,0,1999
Molly,50,0,1999
Monique,3,0,1999
Morgan,49,29,1999
Moya,4,0,1999
Myles,0,3,1999
Nadia,16,0,1999
Nadine,13,0,1999
Naoise,6,0,1999
Naomh,3,0,1999
Naomi,50,0,1999
Natalie,23,0,1999
Natalya,4,0,1999
Natasha,46,0,1999
Nathan,0,150,1999
Nathaniel,0,4,1999
Neil,0,15,1999
Neve,8,0,1999
Niall,0,110,1999
Niamh,219,0,1999
Nichola,3,0,1999
Nicholas,0,16,1999
Nicola,15,0,1999
Nicolas,0,4,1999
Nicole,120,0,1999
Nigel,0,5,1999
Nikita,22,0,1999
Nikki,4,0,1999
Nina,6,0,1999
Noah,0,3,1999
Noel,0,9,1999
Nuala,10,0,1999
Odhran,0,71,1999
Oisin,0,65,1999
Oliver,0,25,1999
Olivia,99,0,1999
Oonagh,9,0,1999
Oran,0,55,1999
Orla,58,0,1999
Orlagh,19,0,1999
Orlaith,18,0,1999
Orrin,0,3,1999
Oscar,0,3,1999
Owen,0,74,1999
Padraig,0,49,1999
Paige,20,0,1999
Patrick,0,129,1999
Paul,0,99,1999
Paula,9,0,1999
Pauric,0,6,1999
Peadar,0,9,1999
Pearce,0,7,1999
Pearse,0,14,1999
Peter,0,112,1999
Phelim,0,3,1999
Philip,0,41,1999
Philippa,3,0,1999
Phillip,0,5,1999
Phoebe,9,0,1999
Pierce,0,7,1999
Pol,0,3,1999
Rachael,63,0,1999
Rachel,205,0,1999
Raymond,0,5,1999
Rebecca,268,0,1999
Rebekah,59,0,1999
Reece,0,70,1999
Reese,0,3,1999
Regan,0,5,1999
Reuben,0,15,1999
Rhian,3,0,1999
Rhianna,13,0,1999
Rhiannon,23,0,1999
Rhys,0,47,1999
Rian,0,9,1999
Richard,0,36,1999
Riona,5,0,1999
Rionach,3,0,1999
Robbie,0,15,1999
Robert,0,73,1999
Roberta,3,0,1999
Robin,0,7,1999
Robyn,28,0,1999
Roisin,32,0,1999
Ronan,0,101,1999
Rory,0,54,1999
Rose,9,0,1999
Rosemary,4,0,1999
Rosie,4,0,1999
Ross,0,96,1999
Rowan,0,3,1999
Ruairi,0,56,1999
Ruby,5,0,1999
Ruth,17,0,1999
Ryan,0,358,1999
Sacha,4,0,1999
Saffron,5,0,1999
Sally,4,0,1999
Sam,0,37,1999
Samantha,32,0,1999
Samuel,0,84,1999
Saoirse,15,0,1999
Sara,25,0,1999
Sarah,218,0,1999
Sarah-Jane,4,0,1999
Sarah-Louise,4,0,1999
Sasha,23,0,1999
Saskia,8,0,1999
Saul,0,8,1999
Savannah,6,0,1999
Scott,0,93,1999
Seamus,0,16,1999
Sean,0,141,1999
Sean-Paul,0,4,1999
Seana,9,0,1999
Seanin,3,0,1999
Seanna,5,0,1999
Sebastian,0,3,1999
Serena,7,0,1999
Shakira,3,0,1999
Shane,0,50,1999
Shania,24,0,1999
Shanice,3,0,1999
Shannon,150,0,1999
Sharon,6,0,1999
Shaun,0,16,1999
Shauna,35,0,1999
Shay,0,10,1999
Shea,0,45,1999
Shelby,8,0,1999
Shelley,3,0,1999
Shona,11,0,1999
Shonagh,4,0,1999
Sian,15,0,1999
Simon,0,22,1999
Simone,4,0,1999
Sinead,24,0,1999
Siobhan,10,0,1999
Siofra,4,0,1999
Skye,6,0,1999
Sophia,6,0,1999
Sophie,138,0,1999
Sorcha,10,0,1999
Stacey,10,0,1999
Stefan,0,9,1999
Stephanie,29,0,1999
Stephen,0,112,1999
Steven,0,33,1999
Stewart,0,11,1999
Stuart,0,29,1999
Summer,6,0,1999
Susan,6,0,1999
Susanna,6,0,1999
Suzanne,7,0,1999
Tamara,3,0,1999
Tammy,4,0,1999
Tanya,6,0,1999
Tara,34,0,1999
Taylor,24,17,1999
Terence,0,4,1999
Teresa,5,0,1999
Teri,4,0,1999
Terri,4,0,1999
Thomas,0,173,1999
Tia,8,0,1999
Tiarna,8,0,1999
Tiarnan,0,45,1999
Tiegan,6,0,1999
Tierna,7,0,1999
Tiernan,0,36,1999
Tiffany,8,0,1999
Timothy,0,30,1999
Tom,0,19,1999
Tomas,0,12,1999
Tommy,0,3,1999
Toni,18,0,1999
Tony,0,8,1999
Tori,13,0,1999
Travis,0,6,1999
Trevor,0,5,1999
Tristan,0,8,1999
Troy,0,10,1999
Turlough,0,6,1999
Tyler,3,39,1999
Ultan,0,3,1999
Una,7,0,1999
Ursula,4,0,1999
Victor,0,3,1999
Victoria,90,0,1999
Vincent,0,5,1999
Warren,0,5,1999
Wayne,0,4,1999
William,0,109,1999
Yasmin,10,0,1999
Yazmin,3,0,1999
Zac,0,3,1999
Zach,0,7,1999
Zachary,0,9,1999
Zack,0,5,1999
Zak,0,6,1999
Zara,44,0,1999
Zoe,59,0,1999
Aaron,0,184,2000
Abbey,3,0,2000
Abbie,36,0,2000
Abby,11,0,2000
Abigail,36,0,2000
Adam,0,276,2000
Adele,5,0,2000
Adrian,0,8,2000
Ahmed,0,3,2000
Aidan,0,48,2000
Aideen,3,0,2000
Aiden,0,3,2000
Aileen,3,0,2000
Aimee,90,0,2000
Aimie,4,0,2000
Aine,71,0,2000
Aisha,4,0,2000
Aishling,3,0,2000
Aisling,20,0,2000
Aislinn,10,0,2000
Alan,0,13,2000
Alana,20,0,2000
Alanna,13,0,2000
Alannah,14,0,2000
Alex,17,26,2000
Alexander,0,44,2000
Alexandra,33,0,2000
Alexandria,5,0,2000
Alfie,0,3,2000
Ali,0,3,2000
Alice,28,0,2000
Alicia,16,0,2000
Alisha,16,0,2000
Alison,6,0,2000
Alistair,0,3,2000
Alix,5,0,2000
Amanda,4,0,2000
Amber,20,0,2000
Amelia,6,0,2000
Amie,8,0,2000
Amy,213,0,2000
Amy-Louise,4,0,2000
Andrea,14,0,2000
Andrew,0,151,2000
Angel,6,0,2000
Angela,5,0,2000
Angus,0,6,2000
Ann-Marie,5,0,2000
Anna,160,0,2000
Annabelle,3,0,2000
Anne-Marie,4,0,2000
Annie,12,0,2000
Anthony,0,34,2000
Anton,0,7,2000
Antonia,7,0,2000
Aobh,3,0,2000
Aodhan,0,20,2000
Aoibh,5,0,2000
Aoibheann,16,0,2000
Aoibhin,7,0,2000
Aoibhinn,4,0,2000
Aoife,113,0,2000
April,4,0,2000
Aran,0,3,2000
Arianna,3,0,2000
Arran,0,3,2000
Ashleigh,10,0,2000
Ashley,4,4,2000
Ashton,3,0,2000
Atlanta,4,0,2000
Aveen,4,0,2000
Bailey,3,13,2000
Bailie,0,5,2000
Barry,0,12,2000
Becky,6,0,2000
Ben,0,136,2000
Benjamin,0,80,2000
Beth,54,0,2000
Bethan,9,0,2000
Bethany,64,0,2000
Billie,5,0,2000
Billy,0,4,2000
Blaithin,5,0,2000
Blake,0,5,2000
Blathnaid,5,0,2000
Bobbi,3,0,2000
Brad,0,4,2000
Bradley,0,29,2000
Brandon,0,51,2000
Brenda,3,0,2000
Brendan,0,31,2000
Brenna,3,0,2000
Brent,0,4,2000
Brett,0,6,2000
Brian,0,30,2000
Brianna,5,0,2000
Bridget,3,0,2000
Brigid,5,0,2000
Britney,18,0,2000
Brittany,6,0,2000
Brogan,0,3,2000
Broghan,3,0,2000
Bronagh,30,0,2000
Bronwyn,4,0,2000
Brooke,25,0,2000
Brooklyn,7,6,2000
Bryan,0,7,2000
Byron,0,3,2000
Caelainn,4,0,2000
Caelan,0,10,2000
Cahal,0,6,2000
Cahir,0,9,2000
Cailin,3,0,2000
Cailum,0,3,2000
Cain,0,8,2000
Caiomhe,3,0,2000
Caithlin,3,0,2000
Caitlin,228,0,2000
Caitlyn,17,0,2000
Caitriona,3,0,2000
Cal,0,4,2000
Caleb,0,15,2000
Callie,3,0,2000
Callum,0,117,2000
Calum,0,23,2000
Calvin,0,10,2000
Cameron,0,97,2000
Caoilainn,3,0,2000
Caoimhe,76,0,2000
Caoimhin,0,22,2000
Caoimhlin,3,0,2000
Caolan,0,67,2000
Caomhan,0,4,2000
Cara,50,0,2000
Caragh,7,0,2000
Carl,0,12,2000
Carla,19,0,2000
Carly,10,0,2000
Carmen,3,0,2000
Caroline,9,0,2000
Carrie,4,0,2000
Carson,0,4,2000
Carter,0,7,2000
Casey,19,5,2000
Cathair,0,3,2000
Cathal,0,29,2000
Cathaoir,0,4,2000
Catherine,67,0,2000
Cathy,5,0,2000
Catriona,9,0,2000
Celine,3,0,2000
Cerys,8,0,2000
Chantelle,14,0,2000
Charis,6,0,2000
Charlene,4,0,2000
Charles,0,38,2000
Charley,4,3,2000
Charlie,4,17,2000
Charlotte,56,0,2000
Che,0,4,2000
Chelsea,37,0,2000
Chelsea-Lee,3,0,2000
Cheyenne,3,0,2000
Chloe,285,0,2000
Chloe-Louise,3,0,2000
Christian,0,9,2000
Christina,10,0,2000
Christine,6,0,2000
Christopher,0,149,2000
Cian,0,20,2000
Ciara,83,0,2000
Ciaran,0,102,2000
Ciarnan,0,3,2000
Cillian,0,7,2000
Claire,49,0,2000
Clara,14,0,2000
Clare,28,0,2000
Claudia,7,0,2000
Claudine,3,0,2000
Cliodhna,42,0,2000
Cliona,15,0,2000
Clodagh,38,0,2000
Codie,7,0,2000
Cody,4,6,2000
Cole,0,9,2000
Colin,0,9,2000
Colleen,13,0,2000
Colm,0,14,2000
Conal,0,20,2000
Conall,0,30,2000
Conan,0,16,2000
Conleth,0,6,2000
Connie,5,0,2000
Connor,0,62,2000
Conor,0,206,2000
Cora,24,0,2000
Corey,0,32,2000
Cormac,0,45,2000
Corrie,3,3,2000
Cory,0,6,2000
Courteney,5,0,2000
Courtney,113,0,2000
Craig,0,37,2000
Curtis,0,45,2000
Daire,0,25,2000
Daisy,7,0,2000
Dale,0,7,2000
Damian,0,3,2000
Damien,0,5,2000
Dane,0,4,2000
Daniel,0,184,2000
Danielle,31,0,2000
Danny,0,9,2000
Dara,6,8,2000
Daragh,0,6,2000
Darcey,4,0,2000
Darcy,7,0,2000
Darragh,3,41,2000
Darren,0,39,2000
Darryl,0,9,2000
Daryl,0,4,2000
David,0,157,2000
Davina,3,0,2000
Dawson,0,6,2000
Dayna,3,0,2000
Deaglan,0,5,2000
Dean,0,41,2000
Dearbhail,6,0,2000
Dearbhla,14,0,2000
Deborah,4,0,2000
Declan,0,36,2000
Deirbhile,4,0,2000
Demi,13,0,2000
Demi-Lee,6,0,2000
Demi-Leigh,6,0,2000
Denis,0,3,2000
Dermot,0,9,2000
Dervla,5,0,2000
Devon,0,3,2000
Diarmuid,0,11,2000
Dillon,0,9,2000
Dion,0,7,2000
Domhnall,0,3,2000
Dominic,0,6,2000
Donal,0,10,2000
Drew,0,6,2000
Dylan,0,169,2000
Eamon,0,15,2000
Eamonn,0,10,2000
Ebony,5,0,2000
Edel,3,0,2000
Eden,7,0,2000
Edward,0,15,2000
Eilis,7,0,2000
Eimear,63,0,2000
Eimer,5,0,2000
Eimhear,8,0,2000
Eireann,7,0,2000
Eirinn,8,0,2000
Eleanor,4,0,2000
Elena,3,0,2000
Elise,5,0,2000
Elisha,7,0,2000
Elizabeth,31,0,2000
Ella,23,0,2000
Elle,8,0,2000
Ellen,107,0,2000
Ellie,47,0,2000
Elliot,0,4,2000
Elliott,0,5,2000
Ellis,0,4,2000
Eloise,4,0,2000
Emer,16,0,2000
Emilia,3,0,2000
Emily,76,0,2000
Emma,242,0,2000
Emma-Jayne,3,0,2000
Emma-Louise,4,0,2000
Emmet,0,10,2000
Emmett,0,12,2000
Enda,0,10,2000
Enya,4,0,2000
Eoghan,0,34,2000
Eoin,0,91,2000
Erica,3,0,2000
Erin,105,0,2000
Eryn,3,0,2000
Esther,3,0,2000
Ethan,0,147,2000
Euan,0,10,2000
Eugene,0,7,2000
Eunan,0,11,2000
Eva,21,0,2000
Evan,0,11,2000
Eve,29,0,2000
Evie,5,0,2000
Ewan,0,20,2000
Faith,7,0,2000
Faye,8,0,2000
Fearghal,0,4,2000
Fergal,0,5,2000
Fergus,0,4,2000
Fiachra,0,3,2000
Fianna,3,0,2000
Finlay,3,0,2000
Finn,0,8,2000
Fintan,0,10,2000
Fiona,17,0,2000
Fionn,0,8,2000
Fionntan,0,3,2000
Fionnuala,9,0,2000
Frances,4,0,2000
Francesca,7,0,2000
Francis,0,9,2000
Frazer,0,4,2000
Gabriel,0,3,2000
Gabrielle,6,0,2000
Gareth,0,24,2000
Gary,0,24,2000
Gavin,0,17,2000
Gemma,26,0,2000
George,0,16,2000
Georgia,51,0,2000
Georgina,3,0,2000
Gerald,0,3,2000
Geraldine,3,0,2000
Gerard,0,22,2000
Gillian,4,0,2000
Gina,4,0,2000
Glen,0,7,2000
Glenn,0,16,2000
Grace,66,0,2000
Graeme,0,3,2000
Graham,0,5,2000
Grainne,21,0,2000
Greg,0,3,2000
Gregory,0,6,2000
Hana,3,0,2000
Hanna,4,0,2000
Hannah,204,0,2000
Harrison,0,3,2000
Harry,0,80,2000
Harvey,0,3,2000
Hassan,0,3,2000
Heather,8,0,2000
Heidi,7,0,2000
Helen,12,0,2000
Helena,5,0,2000
Henry,0,16,2000
Hollie,19,0,2000
Holly,64,0,2000
Hope,4,0,2000
Hugh,0,8,2000
Hugo,0,3,2000
Ian,0,10,2000
Imogen,4,0,2000
India,8,0,2000
Iona,6,0,2000
Isaac,0,14,2000
Isabella,7,0,2000
Jack,0,338,2000
Jackson,0,5,2000
Jacob,0,40,2000
Jacqueline,5,0,2000
Jade,47,0,2000
Jai,0,3,2000
Jake,0,91,2000
James,0,294,2000
Jamie,9,148,2000
Jamie-Lee,6,3,2000
Jane,25,0,2000
Jarlath,0,4,2000
Jasmin,3,0,2000
Jasmine,18,0,2000
Jason,0,56,2000
Jay,0,24,2000
Jayden,0,3,2000
Jayne,8,0,2000
Jazmin,3,0,2000
Jemma,15,0,2000
Jenna,19,0,2000
Jennifer,25,0,2000
Jenny,17,0,2000
Jenson,0,3,2000
Jessica,121,0,2000
Jill,12,0,2000
Joanna,18,0,2000
Joanne,13,0,2000
Jodi,4,0,2000
Jodie,31,0,2000
Joe,0,4,2000
Joel,0,50,2000
John,0,116,2000
John-Paul,0,4,2000
Johnathan,0,6,2000
Johnny,0,3,2000
Jon,0,3,2000
Jonah,0,7,2000
Jonathan,0,88,2000
Jonathon,0,8,2000
Jordan,20,192,2000
Jordon,0,4,2000
Jordyn,4,0,2000
Joseph,0,83,2000
Josephine,4,0,2000
Josh,0,28,2000
Joshua,0,157,2000
Josiah,0,4,2000
Jude,4,22,2000
Judith,4,0,2000
Julia,6,0,2000
Julie,6,0,2000
Julie-Anne,4,0,2000
Justin,0,12,2000
Justine,3,0,2000
Kai,0,8,2000
Kaitlin,9,0,2000
Kaitlyn,13,0,2000
Kane,0,10,2000
Kara,10,0,2000
Karen,9,0,2000
Karl,0,13,2000
Karla,4,0,2000
Kate,25,0,2000
Katelyn,21,0,2000
Katharine,4,0,2000
Katherine,17,0,2000
Kathleen,13,0,2000
Kathryn,42,0,2000
Katie,148,0,2000
Katrina,6,0,2000
Katy,7,0,2000
Kayla,4,0,2000
Kayleigh,10,0,2000
Kealan,0,3,2000
Keaton,0,3,2000
Keelan,0,11,2000
Keeley,3,0,2000
Keelin,0,3,2000
Keeva,4,0,2000
Keith,0,7,2000
Kellie,4,0,2000
Kelly,3,0,2000
Kelsey,16,0,2000
Kelsie,3,0,2000
Kenneth,0,3,2000
Keri,5,0,2000
Kerri,9,0,2000
