Name,F,M,Year
BERTIE,0,6,1996
BERTRAM,0,14,1996
BERYL,4,0,1996
BESSIE,5,0,1996
BETH,656,0,1996
BETH-ANNE,3,0,1996
BETHAN,825,0,1996
BETHANE,3,0,1996
BETHANEE,4,0,1996
BETHANEY,29,0,1996
BETHANI,3,0,1996
BETHANIE,144,0,1996
BETHANNIE,10,0,1996
BETHANY,4271,0,1996
BETHANY-ANNE,4,0,1996
BETHANY-JANE,6,0,1996
BETHANY-JAYNE,4,0,1996
BETHANY-LOUISE,6,0,1996
BETHANY-ROSE,6,0,1996
BETHEN,6,0,1996
BETHENY,6,0,1996
BETHIA,6,0,1996
BETHNEY,6,0,1996
BETSAN,5,0,1996
BETSY,22,0,1996
BETTINA,3,0,1996
BETTY,18,0,1996
BETUL,5,0,1996
BEVAN,0,13,1996
BEVERLEY,26,0,1996
BEVERLY,6,0,1996
BHAKTI,5,0,1996
BHARAT,0,5,1996
BHAVESH,0,3,1996
BHAVIK,0,9,1996
BHAVIKA,3,0,1996
BHAVIN,0,8,1996
BHAVINI,7,0,1996
BHAVISHA,7,0,1996
BHAVNA,3,0,1996
BHUMI,3,0,1996
BHUMIKA,4,0,1996
BHUPINDER,0,4,1996
BIANCA,62,0,1996
BIBI,17,0,1996
BIJAL,8,0,1996
BILAAL,0,16,1996
BILAL,0,144,1996
BILAN,3,0,1996
BILL,0,15,1996
BILLAL,0,4,1996
BILLI,6,0,1996
BILLIE,242,10,1996
BILLIE-JEAN,6,0,1996
BILLIE-JO,41,0,1996
BILLIE-MARIE,3,0,1996
BILLIE-RAE,4,0,1996
BILLIE-ROSE,4,0,1996
BILLIEJO,4,0,1996
BILLY,0,914,1996
BILLY-JO,0,3,1996
BILLY-JOE,0,14,1996
BILLY-RAY,0,7,1996
BILLYJOE,0,4,1996
BINYAMIN,0,3,1996
BINYOMIN,0,4,1996
BISMAH,3,0,1996
BJORN,0,6,1996
BLADE,0,5,1996
BLAIN,0,4,1996
BLAINE,0,35,1996
BLAIR,5,14,1996
BLAISE,10,9,1996
BLAITHIN,3,0,1996
BLAIZE,0,5,1996
BLAKE,0,154,1996
BLANE,0,7,1996
BLAYNE,0,6,1996
BLAYZE,3,0,1996
BLAZE,0,3,1996
BLEDDYN,0,7,1996
BLISS,17,0,1996
BLOSSOM,5,0,1996
BLU,0,3,1996
BLUE,0,5,1996
BLYTHE,15,0,1996
BOB,0,6,1996
BOBBI,43,0,1996
BOBBI-JO,6,0,1996
BOBBIE,66,14,1996
BOBBIE-JADE,3,0,1996
BOBBIE-JO,9,0,1996
BOBBY,5,126,1996
BODRUL,0,4,1996
BOLUWATIFE,0,4,1996
BONITA,16,0,1996
BONNIE,95,0,1996
BONNY,10,0,1996
BORIS,0,5,1996
BOYD,0,4,1996
BRAD,0,164,1996
BRAD-LEE,0,5,1996
BRADD,0,8,1996
BRADEN,0,32,1996
BRADIE,7,0,1996
BRADLEE,0,9,1996
BRADLEIGH,0,17,1996
BRADLEY,0,2557,1996
BRADLY,0,5,1996
BRADY,4,32,1996
BRAM,0,4,1996
BRAMWELL,0,3,1996
BRANDAN,0,22,1996
BRANDEN,0,19,1996
BRANDI,4,0,1996
BRANDIE,4,0,1996
BRANDON,0,1337,1996
BRANDON-LEE,0,9,1996
BRANDONLEE,0,3,1996
BRANNAN,0,3,1996
BRANNON,0,8,1996
BRANWEN,4,0,1996
BRAYDEN,0,7,1996
BRAYDON,0,7,1996
BREANNA,5,0,1996
BREE,6,0,1996
BREEZE,4,0,1996
BRENDA,7,0,1996
BRENDAN,0,192,1996
BRENDEN,0,8,1996
BRENDON,0,56,1996
BRENNA,23,0,1996
BRENNAN,0,20,1996
BRENNEN,0,4,1996
BRENNON,0,3,1996
BRENT,0,16,1996
BRENTON,0,4,1996
BRET,0,16,1996
BRETT,0,214,1996
BRIA,19,0,1996
BRIAN,0,113,1996
BRIANA,14,0,1996
BRIANNA,31,0,1996
BRIANNE,6,0,1996
BRIAR,6,0,1996
BRICE,0,3,1996
BRIDGET,56,0,1996
BRIDGETTE,3,0,1996
BRIDIE,76,0,1996
BRIEANNA,3,0,1996
BRIGID,7,0,1996
BRIONI,4,0,1996
BRIONNY,3,0,1996
BRIONY,99,0,1996
BRITNEY,4,0,1996
BRITTANI,3,0,1996
BRITTANIE,5,0,1996
BRITTANY,238,0,1996
BRITTNEY,4,0,1996
BRITTONY,3,0,1996
BRODIE,40,46,1996
BRODY,5,12,1996
BROGAN,165,34,1996
BROGEN,7,0,1996
BRONAGH,13,0,1996
BRONIA,6,0,1996
BRONSON,0,5,1996
BRONTE,59,0,1996
BRONWEN,45,0,1996
BRONWYN,73,0,1996
BRONYA,9,0,1996
BROOK,5,16,1996
BROOKE,269,4,1996
BROOKLYN,15,0,1996
BRUCE,0,39,1996
BRUNO,0,16,1996
BRYAN,0,39,1996
BRYANIE,4,0,1996
BRYANNA,4,0,1996
BRYANY,6,0,1996
BRYCE,0,26,1996
BRYCHAN,0,6,1996
BRYDEN,0,3,1996
BRYDIE,12,0,1996
BRYHER,5,0,1996
BRYN,3,84,1996
BRYNLEY,0,5,1996
BRYNMOR,0,4,1996
BRYNN,0,5,1996
BRYONI,6,0,1996
BRYONIE,6,0,1996
BRYONNY,6,0,1996
BRYONY,362,0,1996
BRYSON,0,3,1996
BUDDY,0,4,1996
BURAK,0,13,1996
BURCU,4,0,1996
BUSHRA,33,0,1996
BUSRA,3,0,1996
BUSTER,0,6,1996
BYRON,0,46,1996
CADE,0,14,1996
CADI,4,0,1996
CADIE,5,0,1996
CADY,6,0,1996
CAELAN,0,9,1996
CAEN,0,4,1996
CAGDAS,0,3,1996
CAI,3,46,1996
CAILEAN,0,3,1996
CAILEIGH,3,0,1996
CAILEM,0,3,1996
CAILEN,0,3,1996
CAILIN,3,0,1996
CAILUM,0,4,1996
CAIN,0,83,1996
CAINE,0,51,1996
CAIO,0,5,1996
CAIRA,3,0,1996
CAIRAN,0,3,1996
CAIRO,3,6,1996
CAIT,9,0,1996
CAITLAN,19,0,1996
CAITLIN,906,0,1996
CAITLYN,34,0,1996
CAITRIN,3,0,1996
CAITRIONA,8,0,1996
CAIUS,0,5,1996
CAL,0,4,1996
CALAM,0,9,1996
CALAN,0,12,1996
CALDER,0,3,1996
CALE,0,10,1996
CALEB,0,177,1996
CALEM,0,9,1996
CALEN,0,4,1996
CALEY,6,0,1996
CALI,4,0,1996
CALLAM,0,70,1996
CALLAN,4,49,1996
CALLEN,0,5,1996
CALLI,3,0,1996
CALLIE,37,0,1996
CALLUM,0,4281,1996
CALLUMN,0,5,1996
CALLUN,0,5,1996
CALLY,33,0,1996
CALUM,0,614,1996
CALUMN,0,3,1996
CALVIN,0,147,1996
CALYPSO,8,0,1996
CAMARA,7,0,1996
CAMDEN,0,4,1996
CAMELLIA,3,0,1996
CAMEO,3,0,1996
CAMERAN,0,6,1996
CAMERON,6,1791,1996
CAMILA,7,0,1996
CAMILLA,62,0,1996
CAMILLE,40,0,1996
CAMPBELL,0,25,1996
CAMRAN,0,5,1996
CAMRON,0,9,1996
CAN,0,15,1996
CANAAN,0,5,1996
CANDACE,8,0,1996
CANDICE,66,0,1996
CANDY,3,0,1996
CANER,0,4,1996
CANSU,3,0,1996
CAOIMHE,19,0,1996
CAOLAN,0,14,1996
CAPRICE,13,0,1996
CAPUCINE,3,0,1996
CARA,282,0,1996
CARAGH,15,0,1996
CAREN,3,0,1996
CARENZA,4,0,1996
CAREY,12,3,1996
CARI,12,0,1996
CARIAD,5,0,1996
CARIANNE,3,0,1996
CARINA,28,0,1996
CARINE,3,0,1996
CARIS,17,0,1996
CARISS,6,0,1996
CARISSA,17,0,1996
CARL,0,387,1996
CARLA,230,0,1996
CARLA-LOUISE,3,0,1996
CARLEE,3,0,1996
CARLEIGH,4,0,1996
CARLENA,3,0,1996
CARLEY,31,0,1996
CARLI,11,0,1996
CARLIE,38,0,1996
CARLIN,0,4,1996
CARLO,0,19,1996
CARLOS,0,37,1996
CARLOTTA,4,0,1996
CARLTON,0,40,1996
CARLY,235,0,1996
CARMEL,16,0,1996
CARMELA,5,0,1996
CARMEN,60,0,1996
CARMINE,0,4,1996
CAROL,28,0,1996
CAROL-ANN,5,0,1996
CAROLA,3,0,1996
CAROLANN,4,0,1996
CAROLANNE,7,0,1996
CAROLE,5,0,1996
CAROLINA,15,0,1996
CAROLINE,242,0,1996
CAROLYN,10,0,1996
CARON,3,0,1996
CARRA,3,0,1996
CARRERA,4,0,1996
CARRIANNE,5,0,1996
CARRICK,0,6,1996
CARRIE,97,0,1996
CARRIE-ANN,21,0,1996
CARRIE-ANNE,17,0,1996
CARRIEANN,3,0,1996
CARRIGAN,5,0,1996
CARRIS,9,0,1996
CARSON,0,4,1996
CARTER,0,20,1996
CARWYN,0,40,1996
CARY,0,6,1996
CARYL,9,0,1996
CARYS,217,0,1996
CASEY,215,131,1996
CASEY-LEIGH,4,0,1996
CASHEL,0,4,1996
CASIE,11,0,1996
CASIM,0,3,1996
CASPAR,0,12,1996
CASPER,0,4,1996
CASPIAN,0,3,1996
CASSANDRA,111,0,1996
CASSEY,9,0,1996
CASSIA,8,0,1996
CASSIAN,0,5,1996
CASSIDY,16,6,1996
CASSIE,85,0,1996
CASSIUS,0,9,1996
CASSY,4,0,1996
CATARINA,6,0,1996
CATERINA,4,0,1996
CATHAL,0,4,1996
CATHARINE,14,0,1996
CATHERINA,3,0,1996
CATHERINE,880,0,1996
CATHLEEN,3,0,1996
CATHRINE,7,0,1996
CATHRYN,15,0,1996
CATHY,9,0,1996
CATRIN,102,0,1996
CATRINA,30,0,1996
CATRIONA,90,0,1996
CAVAN,0,16,1996
CAWLEY,0,3,1996
CAYLA,4,0,1996
CAYLEM,0,4,1996
CAYLUM,0,4,1996
CAYNE,0,3,1996
CEARA,14,0,1996
CECELIA,11,0,1996
CECIL,0,4,1996
CECILE,6,0,1996
CECILIA,27,0,1996
CECILY,21,0,1996
CEDRIC,0,6,1996
CEEJAY,8,0,1996
CEINWEN,3,0,1996
CEIRA,3,0,1996
CEIRAN,0,7,1996
CEIRON,0,5,1996
CELENE,3,0,1996
CELESTE,15,0,1996
CELESTINE,3,0,1996
CELIA,44,0,1996
CELICIA,3,0,1996
CELINA,10,0,1996
CELINE,113,0,1996
CELLAN,0,5,1996
CELYN,12,3,1996
CEM,0,18,1996
CENK,0,4,1996
CEREN,5,0,1996
CERI,80,12,1996
CERI-ANN,6,0,1996
CERIAN,11,0,1996
CERIDWEN,7,0,1996
CERISE,7,0,1996
CERITH,0,3,1996
CERYS,92,0,1996
CEYDA,11,0,1996
CEYHUN,0,4,1996
CEYLAN,7,0,1996
CHACE,3,7,1996
CHAD,0,115,1996
CHADD,0,7,1996
CHADLEY,0,4,1996
CHAE,0,4,1996
CHAIM,0,22,1996
CHALICE,3,0,1996
CHAN,0,3,1996
CHANA,11,0,1996
CHANCE,3,13,1996
CHAND,0,5,1996
CHANDANI,3,0,1996
CHANDLER,0,37,1996
CHANDNI,22,0,1996
CHANEL,116,0,1996
CHANELL,8,0,1996
CHANELLE,83,0,1996
CHANI,4,0,1996
CHANIA,3,0,1996
CHANICE,37,0,1996
CHANIECE,3,0,1996
CHANISE,9,0,1996
CHANNEL,9,0,1996
CHANNELLE,11,0,1996
CHANNING,3,0,1996
CHANNON,11,0,1996
CHANTA,3,0,1996
CHANTAE,4,0,1996
CHANTAL,43,0,1996
CHANTALLE,4,0,1996
CHANTAY,8,0,1996
CHANTE,40,0,1996
CHANTEL,74,0,1996
CHANTELE,5,0,1996
CHANTELL,12,0,1996
CHANTELLE,609,0,1996
CHARALAMBOS,0,7,1996
CHARELLE,7,0,1996
CHARICE,3,0,1996
CHARIS,52,0,1996
CHARISSE,7,0,1996
CHARITY,12,0,1996
CHARLA,3,0,1996
CHARLEA,9,0,1996
CHARLEE,27,6,1996
CHARLEEN,7,0,1996
CHARLEIGH,33,0,1996
CHARLENE,78,0,1996
CHARLES,0,1738,1996
CHARLETTE,3,0,1996
CHARLEY,256,95,1996
CHARLEY-ANN,6,0,1996
CHARLEY-JO,3,0,1996
CHARLI,21,0,1996
CHARLIE,404,1912,1996
CHARLIE-ANN,8,0,1996
CHARLIE-ANNE,6,0,1996
CHARLIE-JADE,3,0,1996
CHARLINE,3,0,1996
CHARLOTTE,5866,0,1996
CHARLOTTE-ANNE,3,0,1996
CHARLOTTE-LOUISE,5,0,1996
CHARLOTTE-ROSE,3,0,1996
CHARLTON,0,15,1996
CHARLY,33,11,1996
CHARMAIN,4,0,1996
CHARMAINE,111,0,1996
CHARNA,3,0,1996
CHARNELLE,3,0,1996
CHARNIE,3,0,1996
CHARYS,3,0,1996
CHAS,0,8,1996
CHASE,6,17,1996
CHAUDHARY,0,5,1996
CHAVA,3,0,1996
CHAVEZ,0,3,1996
CHAY,6,39,1996
CHAYA,25,0,1996
CHAZ,0,4,1996
CHE,0,24,1996
CHELCIE,20,0,1996
CHELSEA,1735,0,1996
CHELSEA-ANN,4,0,1996
CHELSEA-ANNE,4,0,1996
CHELSEA-JADE,3,0,1996
CHELSEA-LEE,3,0,1996
CHELSEA-LOUISE,4,0,1996
CHELSEA-MARIE,6,0,1996
CHELSEE,11,0,1996
CHELSEY,184,0,1996
CHELSI,11,0,1996
CHELSIE,161,0,1996
CHELSY,5,0,1996
CHENELLE,6,0,1996
CHENICE,6,0,1996
CHENISE,11,0,1996
CHERAE,3,0,1996
CHEREE,3,0,1996
CHERELLE,18,0,1996
CHERI,5,0,1996
CHERIE,32,0,1996
CHERIECE,3,0,1996
CHERILYN,3,0,1996
CHERISE,34,0,1996
CHERISH,21,0,1996
CHERISSE,5,0,1996
CHERNICE,3,0,1996
CHERRELLE,8,0,1996
CHERRI,4,0,1996
CHERRIE,10,0,1996
CHERRY,22,0,1996
CHERYL,35,0,1996
CHESNEY,4,0,1996
CHESTER,0,24,1996
CHETAN,0,7,1996
CHETNA,3,0,1996
CHEVONNE,4,0,1996
CHEY,3,4,1996
CHEYANNE,24,0,1996
CHEYENNE,91,3,1996
CHEYNE,3,0,1996
CHEZNEY,0,3,1996
CHI,4,14,1996
CHIAMAKA,6,0,1996
CHIARA,31,0,1996
CHIDINMA,3,0,1996
CHIKA,4,0,1996
CHIKE,0,5,1996
CHINA,11,0,1996
CHING,3,0,1996
CHINO,0,3,1996
CHIOMA,7,0,1996
CHIRAAG,0,3,1996
CHIRAG,0,11,1996
CHIRON,0,3,1996
CHLOE,6824,0,1996
CHLOE-ANN,7,0,1996
CHLOE-ANNE,6,0,1996
CHLOE-JAYNE,6,0,1996
CHLOE-LOUISE,14,0,1996
CHLOE-MARIE,8,0,1996
CHLOEE,5,0,1996
CHLOEY,4,0,1996
CHOI,3,0,1996
CHRIS,0,17,1996
CHRISSIE,5,0,1996
CHRISTA,9,0,1996
CHRISTABEL,13,0,1996
CHRISTAL,3,0,1996
CHRISTELLE,4,0,1996
CHRISTEN,3,0,1996
CHRISTIAN,0,627,1996
CHRISTIANA,14,0,1996
CHRISTIANE,4,0,1996
CHRISTIANNA,5,0,1996
CHRISTIANNE,4,0,1996
CHRISTIE,107,11,1996
CHRISTIEN,0,3,1996
CHRISTINA,256,0,1996
CHRISTINE,93,0,1996
CHRISTOPHER,0,3483,1996
CHRISTOS,0,12,1996
CHRISTY,31,17,1996
CHRYSTAL,16,0,1996
CHUKWUDI,0,3,1996
CHUKWUEMEKA,0,7,1996
CHUN,0,9,1996
CHYANNE,4,0,1996
CHYNA,7,0,1996
CHYNNA,16,0,1996
CIAN,3,65,1996
CIAR,3,0,1996
CIARA,276,0,1996
CIARAN,0,278,1996
CIAREN,0,4,1996
CIARON,0,5,1996
CIARRA,3,0,1996
CICELY,16,0,1996
CIERA,12,0,1996
CIERAN,0,27,1996
CIERON,0,3,1996
CILLIAN,0,12,1996
CINDY,21,0,1996
CINZIA,4,0,1996
CLAIR,8,0,1996
CLAIRA,6,0,1996
CLAIRE,564,0,1996
CLARA,107,0,1996
CLARE,216,0,1996
CLARENCE,0,4,1996
CLARICE,32,0,1996
CLARISE,4,0,1996
CLARISSA,78,0,1996
CLARISSE,5,0,1996
CLARK,0,26,1996
CLARKE,0,6,1996
CLAUDE,0,18,1996
CLAUDETTE,5,0,1996
CLAUDIA,290,0,1996
CLAUDINE,4,0,1996
CLAUDIO,0,7,1996
CLAY,0,4,1996
CLAYTON,0,55,1996
CLEA,7,0,1996
CLEMENT,0,15,1996
CLEMENTINE,34,0,1996
CLEO,35,0,1996
CLEOPATRA,3,0,1996
CLIFFORD,0,14,1996
CLINT,0,9,1996
CLINTON,0,19,1996
CLIO,4,0,1996
CLIONA,5,0,1996
CLIVE,0,16,1996
CLODAGH,14,0,1996
CLOE,29,0,1996
CLOVER,3,0,1996
CLYDE,0,4,1996
COBI,0,12,1996
COBIE,0,6,1996
COBY,5,16,1996
COCO,4,0,1996
CODEY,6,0,1996
CODI,5,3,1996
CODIE,61,6,1996
CODY,114,40,1996
COHAN,0,3,1996
COHEN,0,6,1996
COLBIE,3,0,1996
COLBY,5,17,1996
COLE,0,47,1996
COLEEN,5,0,1996
COLETTE,58,0,1996
COLIN,0,76,1996
COLLEEN,30,0,1996
COLLETTE,32,0,1996
COLLIN,0,3,1996
COLM,0,21,1996
COLT,0,4,1996
COLTON,0,9,1996
COLUM,0,7,1996
COMFORT,5,0,1996
CONAGH,0,6,1996
CONAH,0,12,1996
CONAL,0,17,1996
CONALL,0,16,1996
CONAN,0,12,1996
CONAR,0,5,1996
CONAUGH,0,3,1996
CONER,0,6,1996
CONNA,0,20,1996
CONNAGH,0,14,1996
CONNAH,3,57,1996
CONNAIRE,0,10,1996
CONNAL,0,7,1996
CONNALL,0,8,1996
CONNAR,0,18,1996
CONNEL,0,9,1996
CONNELL,0,10,1996
CONNER,0,229,1996
CONNIE,144,0,1996
CONNIE-MAE,4,0,1996
CONNOR,0,5009,1996
CONOR,0,1081,1996
CONRAD,0,39,1996
CONSTANCE,115,0,1996
CONSTANTINE,0,5,1996
CONSTANTINOS,0,4,1996
CONWAY,0,3,1996
CORA,38,0,1996
CORAL,128,0,1996
CORALIE,15,0,1996
CORAN,3,4,1996
CORBIN,0,8,1996
CORDELIA,23,0,1996
CORDELL,0,4,1996
CORELLE,3,0,1996
COREY,21,527,1996
CORI,4,19,1996
CORIE,8,13,1996
CORIN,13,10,1996
CORINA,8,0,1996
CORINNA,16,0,1996
CORINNE,49,0,1996
CORMAC,0,33,1996
CORMACK,0,3,1996
CORNELIA,4,0,1996
CORNELIUS,0,7,1996
CORRAN,3,4,1996
CORRI,3,0,1996
CORRIE,23,21,1996
CORRIN,15,0,1996
CORRINA,23,0,1996
CORRINE,8,0,1996
CORRINNE,3,0,1996
CORTNEY,9,3,1996
CORY,7,252,1996
CORYN,3,0,1996
COSIMA,6,0,1996
COSMO,0,5,1996
COURTENAY,15,0,1996
COURTENEY,130,0,1996
COURTNAY,4,0,1996
COURTNEE,5,0,1996
COURTNEY,1203,116,1996
COURTNEY-LEE,3,0,1996
COURTNEY-LEIGH,4,0,1996
COURTNEY-LOUISE,5,0,1996
COURTNIE,11,0,1996
CRAIG,0,705,1996
CREE,4,0,1996
CRESSIDA,5,0,1996
CRISPIN,0,5,1996
CRISTAL,6,0,1996
CRISTIAN,0,5,1996
CRISTIANA,3,0,1996
CRISTIANO,0,4,1996
CRISTINA,19,0,1996
CRYSTA,3,0,1996
CRYSTAL,107,0,1996
CULLAN,0,5,1996
CULLEN,0,10,1996
CULLUM,0,4,1996
CURRAN,0,4,1996
CURTIS,0,757,1996
CURTIS-LEE,0,3,1996
CURTISS,0,3,1996
CY,0,9,1996
CYAN,3,0,1996
CYDNEE,5,0,1996
CYDNEY,34,0,1996
CYLE,0,3,1996
CYNAN,0,3,1996
CYNTHIA,9,0,1996
CYPRUS,4,0,1996
CYRIL,0,4,1996
CYRUS,0,29,1996
D'ARCY,11,5,1996
DAANISH,0,4,1996
DAANYAAL,0,12,1996
DAENA,6,0,1996
DAFYDD,0,84,1996
DAHIR,0,3,1996
DAIN,0,4,1996
DAINA,8,0,1996
DAIRE,5,5,1996
DAISEY,5,0,1996
DAISIE,13,0,1996
DAISY,828,0,1996
DAISY-MAE,6,0,1996
DAISY-MAY,9,0,1996
DAIZY,3,0,1996
DAKOTA,10,6,1996
DALE,6,373,1996
DALEY,0,6,1996
DALIA,11,0,1996
DALIAN,0,4,1996
DALJINDER,3,0,1996
DALJIT,0,3,1996
DALLAS,3,0,1996
DALTON,0,32,1996
DALVIN,0,6,1996
DAMANI,0,6,1996
DAMIAN,0,83,1996
DAMIEN,0,90,1996
DAMILOLA,4,4,1996
DAMINI,10,0,1996
DAMION,0,12,1996
DAMLA,4,0,1996
DAMON,0,136,1996
DAN,0,26,1996
DANA,167,0,1996
DANAE,6,0,1996
DANAH,5,0,1996
DANE,0,80,1996
DANEKA,3,0,1996
DANI,43,6,1996
DANIA,5,0,1996
DANIAAL,0,9,1996
DANIAL,0,32,1996
DANICA,22,0,1996
DANIEL,0,10338,1996
DANIEL-LEE,0,3,1996
DANIELA,43,0,1996
DANIELE,4,11,1996
DANIELLA,319,0,1996
DANIELLE,2641,0,1996
DANII,3,0,1996
DANIKA,21,0,1996
DANILO,0,3,1996
DANISH,0,13,1996
DANISHA,7,0,1996
DANIYAAL,0,4,1996
DANIYAL,0,9,1996
DANNA,3,0,1996
DANNI,98,0,1996
DANNI-LEIGH,4,0,1996
DANNIE,5,0,1996
DANNIELLA,48,0,1996
DANNIELLE,102,0,1996
DANNII,18,0,1996
DANNIKA,3,0,1996
DANNON,4,0,1996
DANNY,0,565,1996
DANNY-LEE,0,3,1996
DANTE,0,11,1996
DANYA,9,0,1996
DANYAAL,0,17,1996
DANYAL,0,44,1996
DANYELLE,5,0,1996
DAPHNE,4,0,1996
DARA,10,0,1996
DARAGH,0,11,1996
DARBY,10,3,1996
DARCEY,30,0,1996
DARCI,9,0,1996
DARCIE,45,0,1996
DARCY,107,17,1996
DARIA,4,0,1996
DARIAN,12,16,1996
DARIANNE,4,0,1996
DARIEN,0,23,1996
DARIO,0,18,1996
DARION,6,0,1996
DARIUS,0,59,1996
DARIUSH,0,3,1996
DARLENE,4,0,1996
DARNEL,0,5,1996
DARNELL,0,29,1996
DARRAGH,0,24,1996
DARRAN,0,7,1996
DARREL,0,17,1996
DARRELL,0,29,1996
DARREN,0,343,1996
DARRIAN,0,5,1996
DARRON,0,4,1996
DARRYL,0,71,1996
DARSHAN,0,8,1996
DARWIN,0,6,1996
DARYL,17,111,1996
DARYLL,0,11,1996
DAUD,0,7,1996
DAULTON,0,4,1996
DAVEY,0,8,1996
DAVIA,3,0,1996
DAVIAN,0,4,1996
DAVID,0,2517,1996
DAVIDE,0,5,1996
DAVIE,0,5,1996
DAVIN,0,4,1996
DAVINA,41,0,1996
DAVINDER,3,7,1996
DAVIS,0,3,1996
DAVY,0,6,1996
DAWN,39,0,1996
DAWOOD,0,3,1996
DAWUD,0,3,1996
DAYLAN,0,3,1996
DAYLE,4,30,1996
DAYNA,91,0,1996
DAYNE,0,6,1996
DAYTONA,4,0,1996
DEACON,0,6,1996
DEAN,0,719,1996
DEANA,10,0,1996
DEANE,0,11,1996
DEANNA,202,0,1996
DEANNE,21,0,1996
DEBBIE,43,0,1996
DEBORAH,118,0,1996
DEBRA,13,0,1996
DECKLAN,0,5,1996
DECLAN,0,680,1996
DECLAND,0,4,1996
DECLEN,0,3,1996
DEE,8,0,1996
DEEANNA,5,0,1996
DEEJAY,0,4,1996
DEELAN,0,3,1996
DEENA,12,0,1996
DEEP,0,6,1996
DEEPA,4,0,1996
DEEPAK,0,6,1996
DEEVA,3,0,1996
DEIAN,0,3,1996
DEION,0,6,1996
DEJA,3,0,1996
DEJAN,0,3,1996
DEJUAN,0,3,1996
DEKLAN,0,7,1996
DEL,0,4,1996
DELANEY,6,0,1996
DELIA,10,0,1996
DELICIA,4,0,1996
DELILAH,4,0,1996
DELLA,12,0,1996
DELPHI,4,0,1996
DELPHINE,6,0,1996
DELTON,0,3,1996
DELYTH,8,0,1996
DEMELZA,7,0,1996
DEMETRA,7,0,1996
DEMETRI,0,6,1996
DEMETRIA,4,0,1996
DEMETRIOS,0,3,1996
DEMETRIUS,0,7,1996
DEMI,689,0,1996
DEMI-LEA,12,0,1996
DEMI-LEE,21,0,1996
DEMI-LEIGH,39,0,1996
DEMI-LOUISE,11,0,1996
DEMI-MARIE,6,0,1996
DEMIE,4,0,1996
DEMILEA,3,0,1996
DEMILEE,9,0,1996
DEMILEIGH,7,0,1996
DEMISHA,3,0,1996
DEMITRA,3,0,1996
DEMMI,15,0,1996
DEMPSEY,6,7,1996
DENA,9,0,1996
DENE,0,8,1996
DENHAM,0,4,1996
DENHOLM,0,4,1996
DENI,5,0,1996
DENICA,3,0,1996
DENIKA,3,0,1996
DENIM,0,4,1996
DENIRO,0,5,1996
DENIS,0,20,1996
DENISE,26,0,1996
DENISHA,3,0,1996
DENIZ,10,15,1996
DENNI,8,0,1996
DENNIS,0,54,1996
DENNY,0,7,1996
DENTON,0,3,1996
DENVER,0,7,1996
DENZEL,0,18,1996
DENZIL,0,6,1996
DEON,8,14,1996
DEQA,4,0,1996
DEREECE,0,7,1996
DEREK,0,40,1996
DERI,0,7,1996
DERIAN,0,3,1996
DERICE,0,5,1996
DERMOT,0,7,1996
DERREN,0,5,1996
DERRI,4,0,1996
DERRICK,0,7,1996
DERRIE,3,0,1996
DERRON,0,4,1996
DERRY,0,24,1996
DERRYN,4,4,1996
DERVLA,5,0,1996
DERYA,5,0,1996
DERYN,4,4,1996
DESIREE,6,0,1996
DESMOND,0,6,1996
DESREE,3,0,1996
DESTINEE,3,0,1996
DESTINI,4,0,1996
DESTINY,21,0,1996
DEV,0,10,1996
DEVA,3,0,1996
DEVAN,10,11,1996
DEVANTE,0,29,1996
DEVEN,4,5,1996
DEVESH,0,3,1996
DEVIKA,4,0,1996
DEVIN,0,7,1996
DEVINA,6,0,1996
DEVINDER,0,3,1996
DEVLIN,0,7,1996
DEVON,106,69,1996
DEVONTE,0,8,1996
DEVORAH,6,0,1996
DEVUN,0,3,1996
DEVYN,5,0,1996
DEWAN,0,5,1996
DEWI,0,55,1996
DEXTER,0,51,1996
DHANYAL,0,4,1996
DHARSHINI,3,0,1996
DHAVAL,0,4,1996
DHILAN,0,6,1996
DHILLON,0,4,1996
DHIREN,0,10,1996
DHRUTI,3,0,1996
DHRUV,0,10,1996
DHRUVI,3,0,1996
DIAMOND,3,0,1996
DIANA,36,0,1996
DIANE,8,0,1996
DIANNA,4,0,1996
DIARMUID,0,3,1996
DIDEM,3,0,1996
DIEGO,0,7,1996
DIETER,0,7,1996
DIGBY,0,3,1996
DIGGORY,0,3,1996
DILAN,11,28,1996
DILARA,12,0,1996
DILEK,4,0,1996
DILEN,0,4,1996
DILESH,0,5,1996
DILLAN,0,29,1996
DILLON,0,174,1996
DILPREET,6,0,1996
DILRAJ,0,11,1996
DIMITRI,0,12,1996
DIMITRIOS,0,6,1996
DIMITRIS,0,6,1996
DIMPLE,3,0,1996
DINA,37,0,1996
DINAH,16,0,1996
DINESH,0,5,1996
DINO,0,7,1996
DION,29,96,1996
DIONE,12,0,1996
DIONNE,89,0,1996
DIOR,3,0,1996
DIPESH,0,9,1996
DIQUAN,0,4,1996
DISA,3,0,1996
DISHA,4,0,1996
DISNEY,3,0,1996
DIVA,5,0,1996
DIVINE,7,0,1996
DIVYA,16,0,1996
DIXIE,4,0,1996
DIYA,3,0,1996
DJAMEL,0,3,1996
DJANGO,0,5,1996
DOGA,0,3,1996
DOLLY,7,0,1996
DOLORES,7,0,1996
DOLTON,0,3,1996
DOMANIC,0,3,1996
DOMENIC,0,6,1996
DOMENICA,5,0,1996
